CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,RAD_1,RAD_2,RAD_3,RAD_4,RAD_5,RAD_6,RAD_7,RAD_8,RAD_24,MEDV,LOGMEDV
-0.4194630759886574,3.377434891888267,-1.1916093307506122,-0.27259856706992697,-1.336306981245682,1.1445217901434905,-1.6989028075852173,1.6696187335848254,-0.7319403207870416,-1.353192224459534,0.4171496313867453,-0.6732635462867411,1,0,0,0,0,0,0,0,0,32.2,3.502549875922443
-0.4192419668466988,1.8744857000861357,-1.2966640597038483,-0.27259856706992697,-1.4313286119383934,0.2398635308169783,-1.3041804597384254,1.6696187335848254,-0.6428510774698466,-1.353192224459534,0.4171496313867453,-0.6199975086049196,1,0,0,0,0,0,0,0,0,22.0,3.1354942159291497
-0.41823068345531955,2.948020837087658,-1.368159639130356,-0.27259856706992697,-1.4658819321902885,-0.07783535395437818,-1.318404688489661,2.516679001918755,-0.9932687678508136,-0.036432098350833615,-0.16527708458652243,0.03881927324918671,1,0,0,0,0,0,0,0,0,20.1,3.0492730404820207
-0.4160126096417767,1.745661483645953,-0.8487223681949113,-0.27259856706992697,-1.2931153309308132,-0.10775318615257894,-1.325516802865279,1.6743248880584243,-0.6844260576845377,-0.9142721824233004,0.4410519326070333,-0.7727869324817231,0,0,0,0,0,1,0,0,0,23.2,3.186352633162641
-0.4151758860993122,1.745661483645953,-0.8487223681949113,-0.27259856706992697,-1.2931153309308132,0.043260633514525026,-0.8170006250086012,1.6743248880584243,-0.6844260576845377,-0.9142721824233004,0.4410519326070333,-0.7083069921300447,0,0,0,0,0,1,0,0,0,22.3,3.148453360571655
-0.41551685967085894,1.745661483645953,-0.8487223681949113,-0.27259856706992697,-1.2931153309308132,0.39942530254071107,-1.6242256066412295,1.6743248880584243,-0.6844260576845377,-0.9142721824233004,0.16496938915434406,-0.4405750658872056,0,0,0,0,0,1,0,0,0,24.8,3.250374491927572
-0.4164420268701069,2.948020837087658,-0.9027088261292131,-0.27259856706992697,-1.2412853505529706,0.8211242706677156,-1.446422747250783,0.6282750982448484,-0.9695116362995617,0.4024879436853998,0.4410519326070333,-1.3068490471336691,0,0,0,1,0,0,0,0,0,28.5,3.3843902633457743
-0.4113402243524931,2.948020837087658,-0.9027088261292131,-0.27259856706992697,-1.2412853505529706,1.2300013107097758,-1.4535348616264006,0.6282750982448484,-0.9695116362995617,0.4024879436853998,0.4410519326070333,-1.2746090769578298,0,0,0,1,0,0,0,0,0,37.3,3.6454498961866
-0.4163105251172578,2.948020837087658,-0.9027088261292131,-0.27259856706992697,-1.2412853505529706,0.4920281164875187,-1.606445320702185,0.6282750982448484,-0.9695116362995617,0.4024879436853998,0.4410519326070333,-1.1148109639123658,0,0,0,1,0,0,0,0,0,27.9,3.3638415951183864
-0.41089916980090196,-0.4872916013172126,0.40609800541318575,-0.27259856706992697,-1.0166887689156525,-0.22457519759316646,-1.7842481800926318,0.8117675858013312,-0.7081831892357896,-0.9142721824233004,0.4410519326070333,-0.5709366844242947,0,0,0,1,0,0,0,0,0,23.9,3.214867803470662
-0.4109759761344245,-0.4872916013172126,0.40609800541318575,-0.27259856706992697,-1.0166887689156525,-0.392684921373528,-0.9343505122062962,0.8117675858013312,-0.7081831892357896,-0.9142721824233004,0.4410519326070333,-0.31582039868504497,0,0,0,1,0,0,0,0,0,21.7,3.122364924487357
-0.40546803103500245,-0.4872916013172126,0.40609800541318575,-0.27259856706992697,-1.0166887689156525,0.5604117329405465,-1.3326289172408967,1.029344040606,-0.7081831892357896,-0.9142721824233004,0.4410519326070333,-0.8947381240164194,0,0,0,1,0,0,0,0,0,28.6,3.3877743613300146
-0.41426584742030353,-0.4872916013172126,0.40609800541318575,-0.27259856706992697,-1.0166887689156525,0.3766307637230339,-0.6249735368669187,1.029344040606,-0.7081831892357896,-0.9142721824233004,0.3966462812574153,-0.7377434866384196,0,0,0,1,0,0,0,0,0,27.1,3.3357695763397
-0.4041053004811417,-0.4872916013172126,0.40609800541318575,-0.27259856706992697,-1.0166887689156525,-0.7046851714404662,-0.37604953372029315,1.2002867828995525,-0.7081831892357896,-0.9142721824233004,0.4410519326070333,0.4467249828652399,0,0,0,1,0,0,0,0,0,20.3,3.0587070727153796
-0.41299272425555233,2.5186067822870486,-1.298123153161532,-0.27259856706992697,-1.336306981245682,0.08600039379766643,-1.7237952078998797,1.9170483703028287,-0.29837266997669265,-1.7921122664957674,0.12681342206874574,-1.076964042401598,0,0,0,0,1,0,0,0,0,22.5,3.157000421150113
-0.41404590201067104,2.5186067822870486,-1.298123153161532,-0.27259856706992697,-1.336306981245682,1.0775628323665691,-2.0829569838685824,1.9170483703028287,-0.29837266997669265,-1.7921122664957674,0.16343437898423332,-1.1092040125774372,0,0,0,0,1,0,0,0,0,29.0,3.4011973816621555
-0.4153772117917272,2.5186067822870486,-1.298123153161532,-0.27259856706992697,-1.336306981245682,0.8353708574287627,-0.7529915956280404,1.9170483703028287,-0.29837266997669265,-1.7921122664957674,0.3748272081251335,-0.9227728806910621,0,0,0,0,1,0,0,0,0,24.8,3.250374491927572
-0.4164012962386935,0.9727161850048571,-0.7363721719532561,-0.27259856706992697,-1.0512420891675482,0.4350417694433289,-1.0019155987746657,0.8065385252751102,-0.4706118737232696,-0.9142721824233004,0.42844292049541344,-0.4419768037209377,0,0,0,0,0,0,1,0,0,22.0,3.1354942159291497
-0.40973427374247784,0.9727161850048571,-0.7363721719532561,-0.27259856706992697,-1.0512420891675482,0.29969919521337857,-1.7842481800926318,0.8065385252751102,-0.4706118737232696,-0.9142721824233004,0.2953356100301374,-0.5583210439207055,0,0,0,0,0,0,1,0,0,26.4,3.3105430133940246
-0.4088800942151219,0.9727161850048571,-0.7363721719532561,-0.27259856706992697,-1.0512420891675482,0.993507970476389,-1.809140580407294,0.8065385252751102,-0.4706118737232696,-0.9142721824233004,0.3701125340312233,-1.0923831585726513,0,0,0,0,0,0,1,0,0,33.1,3.529297384289471
-0.4140994336976716,0.9297747795247963,-1.306877713907635,-0.27259856706992697,-0.7143472167115711,1.3553712742069948,-0.9770231984600033,0.10788850205810852,-1.1061151427192608,-0.036432098350833615,0.4057466986944974,-0.8022234269900981,0,0,0,0,0,0,1,0,0,36.1,3.6136169696133895
-0.4141413280614111,0.9297747795247963,-1.306877713907635,-0.27259856706992697,-0.7143472167115711,0.4720828950220532,-0.37249347653248416,-0.20205217640517334,-1.1061151427192608,-0.036432098350833615,0.40223810401995974,-0.5218758602436698,0,0,0,0,0,0,1,0,0,28.4,3.380994674344636
-0.4117859338333887,0.9297747795247963,-1.306877713907635,-0.27259856706992697,-0.7143472167115711,1.6175084706102665,0.11824241538514908,-0.3307821391779596,-1.1061151427192608,-0.036432098350833615,0.4410519326070333,-0.8667033673417766,0,0,0,0,0,0,1,0,0,33.4,3.5380565643793527
-0.41477788964378676,0.9297747795247963,-1.306877713907635,-0.27259856706992697,-0.7143472167115711,0.8040283665544581,0.0613455003802058,-0.2910888160925547,-1.1061151427192608,-0.036432098350833615,0.4410519326070333,-0.7181191569661696,0,0,0,0,0,0,1,0,0,28.2,3.374168709274236
-0.3631477412641214,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,0.49915140986804224,0.49518447729289605,-0.22700905618941009,-0.6190939459185947,-0.036432098350833615,0.4410519326070333,-1.13723876925208,0,0,0,1,0,0,0,0,0,22.8,3.169685580677429
-0.37985661000223697,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,-0.4453972923894021,0.2889331603999779,-0.3292134210200934,-0.6190939459185947,-0.036432098350833615,0.43381545609079947,-0.376095125535527,0,0,0,1,0,0,0,0,0,20.3,3.0587070727153796
-0.11381809039761819,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,-1.8686313098180423,-1.0943730856576983,-0.6064011658236818,-0.6190939459185947,-0.036432098350833615,-0.06824251311883796,-0.0018311239290452776,0,0,0,1,0,0,0,0,0,16.1,2.8390784635086144
-0.3285348506889877,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,-0.23169849097369002,-0.560964507486358,-0.5489290369491254,-0.6190939459185947,-0.036432098350833615,0.4410519326070333,-0.9353885211946513,0,0,0,1,0,0,0,0,0,22.1,3.139832617527748
-0.3900637062344428,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,-0.3727396999080613,0.7761129951298021,-0.456850034773761,-0.6190939459185947,-0.036432098350833615,0.43447331759227537,-0.13079100463240229,0,0,0,1,0,0,0,0,0,19.4,3.0155349008501706
-0.38916879607567345,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,-0.026547641614607972,0.5058526488563228,-0.2530117480788909,-0.6190939459185947,-0.036432098350833615,0.40256703477069733,-0.6662548571180803,0,0,0,1,0,0,0,0,0,21.6,3.1179499062782403
-0.37755241999656286,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,0.40227461989292024,0.6658752223077248,-0.09162392547416054,-0.6190939459185947,-0.036432098350833615,0.4277850589939376,-0.4728150360630449,0,0,0,1,0,0,0,0,0,23.8,3.2108436531709366
-0.3910098206155605,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,-0.8257811589093693,0.32449373227806727,0.07128507837456124,-0.6190939459185947,-0.036432098350833615,0.43578904059522705,-0.16162923697450948,0,0,0,1,0,0,0,0,0,16.2,2.8449093838194073
-0.38347930873338015,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,-0.5280274956034784,0.5200768776075587,0.09676486421142014,-0.6190939459185947,-0.036432098350833615,0.37307291078786436,0.7957577034645429,0,0,0,1,0,0,0,0,0,17.8,2.9338568698359033
-0.3919803733755263,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,-0.7160824408493042,0.11113030100953111,0.11249958270395775,-0.6190939459185947,-0.036432098350833615,0.4410519326070333,0.46074236120256123,0,0,0,1,0,0,0,0,0,19.8,3.0349529867072724
-0.37373305050230915,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,0.13871276481354314,-0.048892272441871,-0.12480469135872652,-0.6190939459185947,-0.036432098350833615,0.42252216698213074,-0.32142735001997363,0,0,0,1,0,0,0,0,0,23.1,3.1822118404966093
-0.3651854365671191,-0.4872916013172126,-0.18045756457571538,-0.27259856706992697,-0.09238745217746026,-0.24452041905863448,-0.34760107621782177,0.09833358236928637,-0.6190939459185947,-0.036432098350833615,0.4337058125072203,0.010784516574543974,0,0,0,1,0,0,0,0,0,21.0,3.091042453358316
-0.4010132636906992,-0.4872916013172126,-0.5481491159120415,-0.27259856706992697,-0.5329422853891224,0.2013977465621513,-0.5787447934254026,0.35431986358474227,-0.7200617550114157,0.4024879436853998,0.4410519326070333,-0.7643765054793302,0,0,0,0,1,0,0,0,0,23.8,3.2108436531709366
-0.39938520216648804,-0.4872916013172126,-0.5481491159120415,-0.27259856706992697,-0.5329422853891224,0.13016481275691436,-0.5076236496692239,0.35431986358474227,-0.7200617550114157,0.4024879436853998,0.4410519326070333,-0.8106338539924909,0,0,0,0,1,0,0,0,0,23.1,3.1822118404966093
-0.3796541205774959,-0.4872916013172126,-0.5481491159120415,-0.27259856706992697,-0.5329422853891224,-0.34709584373817487,-0.6640901659328171,0.440219066956391,-0.7200617550114157,0.4024879436853998,0.4410519326070333,-0.6942896137927231,0,0,0,0,1,0,0,0,0,20.4,3.0633909220278057
-0.3874767292735269,-0.4872916013172126,-0.5481491159120415,-0.27259856706992697,-0.5329422853891224,-0.8215071828810563,0.2035877878925632,0.440219066956391,-0.7200617550114157,0.4024879436853998,0.37778758488177455,-0.12798752896493806,0,0,0,0,1,0,0,0,0,18.5,2.970414465569701
-0.38082367156522445,-0.4872916013172126,-0.5481491159120415,-0.27259856706992697,-0.5329422853891224,0.18572650112499894,-1.0125837703380924,0.440219066956391,-0.7200617550114157,0.4024879436853998,0.4410519326070333,-0.9157641915224014,0,0,0,0,1,0,0,0,0,25.0,3.258096538021482
-0.39819004906758537,-0.4872916013172126,-0.5481491159120415,-0.27259856706992697,-0.5329422853891224,0.20852103994267485,-1.915822296041562,0.77050554455806,-0.7200617550114157,0.4024879436853998,0.4057466986944974,-1.0615449262305443,0,0,0,0,1,0,0,0,0,24.6,3.242592351485517
-0.38520163257600526,-0.4872916013172126,-0.5481491159120415,-0.27259856706992697,-0.5329422853891224,0.038986657486210635,-1.4108621753726935,0.77050554455806,-0.7200617550114157,0.4024879436853998,0.4410519326070333,-0.911558978021205,0,0,0,0,1,0,0,0,0,23.0,3.1780538303479458
-0.39246797722016136,-0.4872916013172126,-0.5481491159120415,-0.27259856706992697,-0.5329422853891224,-0.28726017934177717,-0.884565711576971,0.77050554455806,-0.7200617550114157,0.4024879436853998,0.4410519326070333,0.019194943576936643,0,0,0,0,1,0,0,0,0,22.2,3.144152278672264
-0.41281700067431154,-0.4872916013172126,-1.1522138073931487,-0.27259856706992697,-0.8180071774672563,-0.593561794704297,-1.5210999481947705,0.6748137369282154,0.12925569794584343,-0.9142721824233004,0.2825073107513586,-0.376095125535527,0,0,0,1,0,0,0,0,0,19.3,3.0106208860477417
-0.412692481315419,-0.4872916013172126,-1.1522138073931487,-0.27259856706992697,-0.8180071774672563,0.06890448968440886,-1.8269208663463388,0.6748137369282154,0.12925569794584343,-0.9142721824233004,0.20323499982352095,-0.7447521758070803,0,0,0,1,0,0,0,0,0,22.6,3.1612467120315646
-0.4152294177863127,-0.4872916013172126,-1.1522138073931487,-0.27259856706992697,-0.8180071774672563,-0.2003560000993866,-1.2935122881749983,0.9880819993627288,0.12925569794584343,-0.9142721824233004,0.13043166032686263,-0.4994480549039555,0,0,0,1,0,0,0,0,0,19.8,3.0349529867072724
-0.4146719900021118,1.015657590484918,-0.7407494523263076,-0.27259856706992697,-1.0089142718589765,-0.8243565002332641,-1.428642461311738,1.352737665695832,-0.6190939459185947,-0.9142721824233004,0.4094745805361935,-0.03126761843742037,1,0,0,0,0,0,0,0,0,17.1,2.89591193827178
-0.4164839212338464,1.015657590484918,-0.7407494523263076,-0.27259856706992697,-1.0089142718589765,-0.36134243049922204,-1.610001377889994,1.352737665695832,-0.6190939459185947,-0.9142721824233004,0.06113691550474198,-0.6760670219542053,1,0,0,0,0,0,0,0,0,19.4,3.0155349008501706
-0.4146021660625459,-0.4872916013172126,-0.8676905831448011,-0.27259856706992697,-0.34289902400369954,0.04468529219062898,-1.0837049140942712,1.2660778717021877,-1.0942365769436349,0.8414079857216332,0.36221819601351307,-0.9774406562066157,0,0,0,0,1,0,0,0,0,22.2,3.144152278672264
-0.4161673860411477,-0.4872916013172126,-0.8676905831448011,-0.27259856706992697,-0.34289902400369954,0.0361373401340002,-1.0694806853430356,1.2660778717021877,-1.0942365769436349,0.8414079857216332,0.35881924492255457,-0.8274547079972766,0,0,0,0,1,0,0,0,0,20.7,3.077312260546414
-0.4159078737324279,-0.4872916013172126,-0.8676905831448011,-0.27259856706992697,-0.34289902400369954,-0.3527944784425932,-1.211722972855393,1.0411807321608093,-1.0942365769436349,0.8414079857216332,0.4410519326070333,-0.6508357409470268,0,0,0,0,1,0,0,0,0,21.1,3.0955776085237074
-0.4165293067945643,-0.4872916013172126,-0.8676905831448011,-0.27259856706992697,-0.34289902400369954,-0.5921371360281918,-0.7921082246939388,0.6826573277175468,-1.0942365769436349,0.8414079857216332,0.4410519326070333,-0.39992466870897336,0,0,0,0,1,0,0,0,0,19.5,3.0204248861443626
-0.4169785074724381,-0.4872916013172126,-0.8676905831448011,-0.27259856706992697,-0.34289902400369954,-0.5550960104494688,-0.31915261871535017,0.8651515400826605,-1.0942365769436349,0.8414079857216332,0.4181364236389588,-0.2933925933453307,0,0,0,0,1,0,0,0,0,18.5,2.970414465569701
-0.41667011840602214,-0.4872916013172126,-0.8676905831448011,-0.27259856706992697,-0.34289902400369954,-0.3214519875682898,-1.1121533715967429,0.48352519549627593,-1.0942365769436349,0.8414079857216332,0.4327190202550062,-0.5807488492604198,0,0,0,0,1,0,0,0,0,20.6,3.0726933146901194
-0.41412038087954134,-0.4872916013172126,-0.8676905831448011,-0.27259856706992697,-0.34289902400369954,-0.42687672960004064,-0.8241127393842191,0.48352519549627593,-1.0942365769436349,0.8414079857216332,0.4410519326070333,-0.4083350957113663,0,0,0,0,1,0,0,0,0,19.0,2.995732273553991
-0.4133592999382732,-0.4872916013172126,-0.8676905831448011,-0.27259856706992697,-0.34289902400369954,-0.45109592709382174,-0.35826924778124847,0.48352519549627593,-1.0942365769436349,0.8414079857216332,0.4410519326070333,-0.47141329822931277,0,0,0,0,1,0,0,0,0,18.7,2.9806186357439426
-0.4190034017198487,1.015657590484918,-1.4031778821147682,-0.27259856706992697,-0.9734971186007841,1.3624945675875182,-0.6854265090596707,1.5415542876062853,-0.7378796036748546,-1.353192224459534,0.41736891855390373,-1.0040736750475265,1,0,0,0,0,0,0,0,0,32.7,3.517497837358316
-0.4176104141255093,-0.4872916013172126,-1.3491914241804661,-0.27259856706992697,-0.31698403381477824,0.36380883563809197,-0.3155965615275412,1.1750446816320672,0.08174143484333941,-1.353192224459534,0.3649592856029957,-0.5611245195881697,1,0,0,0,0,0,0,0,0,16.5,2.8622008809294686
-0.4175580461708349,1.8744857000861357,-1.0734227606782218,-0.27259856706992697,-0.6106872559558864,0.5860555891104329,-0.4329464487252362,0.9208172662299767,-0.2271012753229366,-0.47535214038706697,0.4410519326070333,-0.7671799811467945,0,0,0,0,1,0,0,0,0,23.9,3.214867803470662
-0.41696919761382933,1.8744857000861357,-1.0734227606782218,-0.27259856706992697,-0.6106872559558864,0.8396448334570759,-1.4393106328751648,1.2694054556734191,-0.2271012753229366,-0.47535214038706697,0.3431402124707145,-1.127426604415955,0,0,0,0,1,0,0,0,0,31.2,3.4719664525503626
-0.41689471874495904,-0.4872916013172126,-0.9844180597595079,-0.27259856706992697,-0.9734971186007841,-0.3855616279930044,-0.7138749665621421,2.0053719562820893,-0.3340083673035706,-0.036432098350833615,0.31759325749673606,-0.29759780684652726,0,0,1,0,0,0,0,0,0,17.5,2.917770732084279
-0.41334649888268615,-0.4872916013172126,-0.9844180597595079,-0.27259856706992697,-0.9734971186007841,-0.5508220344211543,-0.5787447934254026,2.0053719562820893,-0.3340083673035706,-0.036432098350833615,0.0870128012294581,0.0023740895721510564,0,0,1,0,0,0,0,0,0,17.2,2.9014215940827497
-0.4183412380262989,3.1627278644879624,-1.0194363027439197,-0.27259856706992697,-1.0857954094194433,0.32961702741157806,-1.4535348616264006,2.253372035966589,-0.3399476501913836,-0.47535214038706697,0.3920412507470843,-0.8821224835128301,0,0,0,1,0,0,0,0,0,23.1,3.1822118404966093
-0.41877065525462903,2.948020837087658,-1.3316823026882603,-0.27259856706992697,-1.0339654290416007,0.49915140986804224,-1.3824137178702218,2.162433919724218,-0.7616367352261066,-0.47535214038706697,0.3757043567937678,-0.9339867833609192,0,0,0,1,0,0,0,0,0,24.5,3.2386784521643803
-0.417143757462744,1.2303646178852226,-1.4425734054722317,-0.27259856706992697,-1.0857954094194433,0.9322476474038848,-1.211722972855393,2.3754468307969123,-0.43497617639639163,0.4024879436853998,0.3637532061836238,-0.9480041616982408,1,0,0,0,0,0,0,0,0,26.6,3.3178157727231046
-0.4132894759987073,1.2303646178852226,-1.4425734054722317,-0.27259856706992697,-1.0857954094194433,0.29257590183285503,-0.8596733112623085,2.3754468307969123,-0.43497617639639163,0.4024879436853998,0.4410519326070333,-0.9353885211946513,1,0,0,0,0,0,0,0,0,22.9,3.173878458937465
-0.4112657454836229,2.08919272748644,-1.378373293334143,-0.27259856706992697,-1.2412853505529706,0.4193705240061765,-1.161938172226068,3.2872999127421076,0.016409323077396412,-0.036432098350833615,0.1546628922978888,-1.0040736750475265,0,0,0,1,0,0,0,0,0,24.1,3.2228678461377385
-0.41208734050584805,2.08919272748644,-1.378373293334143,-0.27259856706992697,-1.2412853505529706,-0.5707672558866211,-1.7806921229048227,3.2872999127421076,0.016409323077396412,-0.036432098350833615,0.390944814911291,-0.6816739732891339,0,0,0,1,0,0,0,0,0,18.6,2.975529566236472
-0.4185285989308007,3.377434891888267,-1.3302232092305766,-0.27259856706992697,-1.2499236806159448,0.6316446667457835,-1.15482605785045,3.9605176870361256,-1.3139900437927157,-0.47535214038706697,0.304655314634378,-1.1428457205870086,0,0,0,0,1,0,0,0,0,30.1,3.4372078191851885
-0.41551220474155454,2.948020837087658,-1.3462732372650985,-0.27259856706992697,-1.2240086904270235,-0.8856168233057696,-1.6597861785193189,3.2280689180541855,-0.4409154592842046,1.7192480697941,0.2864544797602137,-0.6452287896120982,0,0,0,1,0,0,0,0,0,18.2,2.9549102790337356
-0.4081131946122233,2.948020837087658,-1.3462732372650985,-0.27259856706992697,-1.2240086904270235,-0.4966850047291736,-1.7451315510267333,3.2280689180541855,-0.4409154592842046,1.7192480697941,0.2123354172606037,-0.9928597723776692,0,0,0,1,0,0,0,0,0,20.6,3.0726933146901194
0.6248586761284552,-0.4872916013172126,1.0159990707250286,3.6683978597124467,1.8598751420546094,-0.10347921012426328,1.0250369982764278,-0.7952177877341351,1.5309264594697114,0.8414079857216332,0.2308651828855062,0.693430841602097,0,0,0,0,0,0,0,0,1,17.8,2.9338568698359033
0.027484616101857016,-0.4872916013172126,1.0159990707250286,3.6683978597124467,1.8598751420546094,0.1572333276029034,0.7974493382566555,-0.6131514075938944,1.5309264594697114,0.8414079857216332,0.3800901001369397,0.08647835959607948,0,0,0,0,0,0,0,0,1,21.7,3.122364924487357
0.18482937271659355,-0.4872916013172126,1.0159990707250286,3.6683978597124467,1.8598751420546094,-0.22457519759316646,0.5271889919831766,-0.5097586199163424,1.5309264594697114,0.8414079857216332,0.42493432582087576,-0.1644327126419737,0,0,0,0,0,0,0,0,1,22.7,3.1654750481410856
0.0753850023763781,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.8598751420546094,-0.24594507773473842,0.45251179103918876,-0.6112974679527795,1.5309264594697114,0.8414079857216332,0.3735114851221818,0.0023740895721510564,0,0,0,0,0,0,0,0,1,22.6,3.1612467120315646
0.10804049517901489,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.8598751420546094,0.1615073036312178,0.6907676226223874,-0.6069716087901785,1.5309264594697114,0.8414079857216332,0.19610816689086638,-0.6816739732891339,0,0,0,0,0,0,0,0,1,25.0,3.258096538021482
0.025988056330494964,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.8598751420546094,-0.04791752175617868,0.8010053954444643,-0.7128363159892167,1.5309264594697114,0.8414079857216332,-0.06604964144725198,0.21543824029943648,0,0,0,0,0,0,0,0,1,19.9,3.039749158970765
0.007528934173927937,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.8598751420546094,-1.3144390848132965,0.9823643120227203,-0.8040596537148359,1.5309264594697114,0.8414079857216332,0.26441611946077354,-0.34525689319342,0,0,0,0,0,0,0,0,1,20.8,3.0819099697950434
0.07085575616320455,-0.4872916013172126,1.0159990707250286,3.6683978597124467,1.8598751420546094,-0.6861646086511046,0.7263281945004768,-0.8986105754116868,1.5309264594697114,0.8414079857216332,-0.03984482497179763,0.278516442817383,0,0,0,0,0,0,0,0,1,16.8,2.8791984572980396
-0.016204222884515247,-0.4872916013172126,1.0159990707250286,3.6683978597124467,1.4106819787799736,3.5550442701127176,0.509408706044132,-0.8986105754116868,1.5309264594697114,0.8414079857216332,-0.023288643851322684,-1.0321084317221694,0,0,0,0,0,0,0,0,1,21.9,3.131136910560194
0.10966390177392168,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.4106819787799736,-3.88024936047794,0.6872115654345787,-1.0371806793565437,1.5309264594697114,0.8414079857216332,-0.021643990097633358,-0.7755904081491873,0,0,0,0,0,0,0,0,1,27.5,3.349904087274605
0.009708604820709617,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.4106819787799736,-1.8828778965790893,0.8116735670078915,-0.9710568321567852,1.5309264594697114,0.8414079857216332,-0.44563572779880567,0.18880522145852585,0,0,0,0,0,0,0,0,1,21.9,3.131136910560194
1.1531047085201782,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,0.6591472633012567,-3.450002440294308,1.11749448515946,-1.0859535529920232,1.5309264594697114,0.8414079857216332,-2.469765924256354,0.0948887865984724,0,0,0,0,0,0,0,0,1,23.1,3.1822118404966093
0.14950427795788776,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,0.6591472633012567,-1.8729052858463566,1.11749448515946,-1.170616796602929,1.5309264594697114,0.8414079857216332,0.20663395091447942,-1.316661211969794,0,0,0,0,0,0,0,0,1,50.0,3.9318256327243257
0.2393164839568296,-0.4872916013172126,1.0159990707250286,3.6683978597124467,0.6591472633012567,0.56753502632107,1.0037006551495737,-1.1591128634452428,1.5309264594697114,0.8414079857216332,0.20455072282647266,-1.2507795337843834,0,0,0,0,0,0,0,0,1,50.0,3.9318256327243257
0.3404192209835743,-0.4872916013172126,1.0159990707250286,3.6683978597124467,0.6591472633012567,1.04194636546395,1.0285930554642364,-1.2324623215539612,1.5309264594697114,0.8414079857216332,0.38787479457107077,-1.3587133469817583,0,0,0,0,0,0,0,0,1,50.0,3.9318256327243257
0.6538751779473836,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,0.6591472633012567,-0.09778057541984493,1.11749448515946,-1.2482921138742482,1.5309264594697114,0.8414079857216332,0.10389791310067066,-0.4377715902197414,0,0,0,0,0,0,0,0,1,50.0,3.9318256327243257
0.5415691898172931,-0.4872916013172126,1.0159990707250286,3.6683978597124467,0.9787654756312851,-0.583589183971563,0.7476645376273302,-1.2670691948547694,1.5309264594697114,0.8414079857216332,-0.09642091409871924,-0.5288845494123304,0,0,0,0,0,0,0,0,1,50.0,3.9318256327243257
0.8721680876768523,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,0.9787654756312851,-1.9640834411170591,1.11749448515946,-1.2458677312666369,1.5309264594697114,0.8414079857216332,0.4410519326070333,3.100214702120184,0,0,0,0,0,0,0,0,1,13.8,2.6946271807700692
1.7321779139865587,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,0.9787654756312851,-3.0582213043655035,1.11749448515946,-1.2635514632280387,1.5309264594697114,0.8414079857216332,0.4410519326070333,3.5487708089144685,0,0,0,0,0,0,0,0,1,13.8,2.6946271807700692
1.8614569380927892,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.0046804658202064,1.4650699922670587,1.0428172842154724,-1.1783177766506363,1.5309264594697114,0.8414079857216332,0.4410519326070333,0.11030790276952587,0,0,0,0,0,0,0,0,1,15.0,2.772588722239781
1.3585965626625687,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.0046804658202064,0.519096631333509,0.879238653576261,-1.1647222192824618,1.5309264594697114,0.8414079857216332,0.06957947144034828,1.4840109798270242,0,0,0,0,0,0,0,0,1,13.9,2.7013612129514133
0.722673869333973,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.0046804658202064,0.7256721393686962,1.0748217989057525,-1.1584948835648712,1.5309264594697114,0.8414079857216332,0.4410519326070333,1.2036634130805959,0,0,0,0,0,0,0,0,1,13.3,2.6602595372658615
2.331500061927045,-0.4872916013172126,1.0159990707250286,-0.27259856706992697,1.0046804658202064,0.1358634474613327,0.9823643120227203,-1.1451370107660703,1.5309264594697114,0.8414079857216332,0.4410519326070333,1.5470891823449708,0,0,0,0,0,0,0,0,1,13.1,2.6461747973841225
